transaction_id,transaction_date,store_id,customer_id,product_id,quantity,unit_price,discount_pct,payment_method,cashier_id
TXN-002231,2024-07-30,125,5143,1214,5,346.92,5,Credit Card,EMP-057
TXN-002232,2024-03-22,136,5123,1145,1,218.68,5,Gift Card,EMP-005
TXN-002233,2024-07-22,123,5080,1194,5,1222.95,15,Credit Card,EMP-078
TXN-002234,2024-04-22,145,,1189,2,763.46,25,Debit Card,EMP-070
TXN-002235,2024-02-14,125,,1041,2,722.96,15,Credit Card,EMP-039
TXN-002236,2024-10-15,128,,1210,4,280.65,25,Mobile Pay,EMP-043
TXN-002237,2024-03-28,123,5155,1117,2,26.46,25,Cash,EMP-080
TXN-002238,2024-11-16,133,5000,1151,5,692.09,20,Cash,EMP-001
TXN-002239,2024-08-02,155,5211,1192,1,163.0,0,Credit Card,EMP-070
TXN-002240,2024-01-06,154,,1171,2,898.02,0,Debit Card,EMP-024
TXN-002241,2024-02-09,153,5153,1232,2,859.84,0,Cash,EMP-034
TXN-002242,2024-10-04,111,5088,1147,3,1259.32,5,Debit Card,EMP-027
TXN-002243,2024-03-29,103,5034,1002,2,368.98,15,Cash,EMP-045
TXN-002244,2024-01-31,119,5172,1030,3,795.31,0,Debit Card,EMP-052
TXN-002245,2024-10-24,145,5145,1130,2,959.51,5,Debit Card,EMP-025
TXN-002246,2024-03-24,138,5083,1076,4,323.0,0,Credit Card,EMP-069
TXN-002247,2024-01-14,115,5330,1089,1,164.83,0,Cash,EMP-035
TXN-002248,2024-02-16,150,,1042,3,1200.37,20,Cash,EMP-079
TXN-002249,2024-11-03,110,,1158,2,241.36,25,Mobile Pay,EMP-026
TXN-002250,2024-02-08,111,5142,1124,1,541.03,0,Mobile Pay,EMP-024
TXN-002251,2024-10-31,114,5289,1199,4,1077.49,15,Gift Card,EMP-013
TXN-002252,2024-10-27,115,5359,1034,1,245.25,25,Cash,EMP-030
TXN-002253,2024-07-24,131,5140,1033,3,317.32,0,Gift Card,EMP-052
TXN-002254,2024-05-08,102,5359,1099,5,499.51,20,Credit Card,EMP-058
TXN-002255,2024-04-27,148,5337,1007,5,124.94,10,Cash,EMP-018
TXN-002256,2024-05-18,123,5032,1016,2,565.4,15,Cash,EMP-002
TXN-002257,2024-06-11,107,5071,1025,5,568.29,0,Cash,EMP-031
TXN-002258,2024-12-07,138,5248,1216,4,250.81,0,Cash,EMP-060
TXN-002259,2024-11-05,109,5128,1250,2,125.78,0,Gift Card,EMP-070
TXN-002260,2024-04-30,121,5345,1182,5,738.51,0,Gift Card,EMP-024
TXN-002261,2024-01-04,128,5021,1078,4,369.84,20,Gift Card,EMP-026
TXN-002262,2024-04-16,136,5301,1226,4,608.31,15,Credit Card,EMP-046
TXN-002263,2024-11-12,135,5366,1242,3,19.01,20,Cash,EMP-008
TXN-002264,2024-09-23,148,5183,1086,5,82.1,5,Gift Card,EMP-022
TXN-002265,2024-06-13,126,5069,1180,2,676.13,0,Gift Card,EMP-035
TXN-002266,2024-07-22,124,5086,1124,3,380.39,5,Cash,EMP-048
TXN-002267,2024-02-11,112,5081,1202,2,1034.96,15,Credit Card,EMP-014
TXN-002268,2024-09-30,141,5478,1047,4,790.97,0,Cash,EMP-058
TXN-002269,2024-03-29,112,5128,1142,1,422.45,0,Debit Card,EMP-021
TXN-002270,2024-05-05,112,5293,1237,5,50.58,0,Credit Card,EMP-078
TXN-002271,2024-12-25,129,5355,1168,1,381.85,0,Mobile Pay,EMP-052
TXN-002272,2024-01-01,154,5423,1068,1,1326.29,15,Mobile Pay,EMP-025
TXN-002273,2024-04-04,102,5020,1018,2,572.93,0,Credit Card,EMP-011
TXN-002274,2024-10-21,140,5275,1057,2,628.0,0,Debit Card,EMP-039
TXN-002275,2024-08-25,155,5195,1024,1,115.98,0,Mobile Pay,EMP-003
TXN-002276,2024-09-27,126,5164,1037,3,758.95,20,Credit Card,EMP-054
TXN-002277,2024-01-29,119,5200,1122,2,245.59,15,Credit Card,EMP-002
TXN-002278,2024-10-20,128,5138,1084,1,696.87,25,Mobile Pay,EMP-019
TXN-002279,2024-04-24,113,5453,1173,4,664.75,0,Credit Card,EMP-080
TXN-002280,2024-05-12,109,5153,1073,2,427.87,0,Mobile Pay,EMP-045
TXN-002281,2024-05-21,148,,1231,2,231.56,25,Debit Card,EMP-060
TXN-002282,2024-08-28,127,5244,1169,1,368.44,20,Debit Card,EMP-033
TXN-002283,2024-11-05,118,5419,1075,4,13.05,0,Mobile Pay,EMP-042
TXN-002284,2024-06-23,154,5044,1026,4,677.22,5,Debit Card,EMP-039
TXN-002285,2024-12-23,115,5286,1047,4,549.26,10,Cash,EMP-035
TXN-002286,2024-02-09,128,5176,1197,3,424.56,5,Gift Card,EMP-050
TXN-002287,2024-10-20,111,5005,1066,3,174.13,10,Gift Card,EMP-048
TXN-002288,2024-04-25,136,,1097,5,1259.09,0,Cash,EMP-060
TXN-002289,2024-03-29,105,5136,1051,1,128.17,0,Gift Card,EMP-044
TXN-002290,2024-04-26,131,5160,1129,3,400.75,0,Credit Card,EMP-051
TXN-002291,2024-05-22,154,5008,1061,1,219.68,5,Mobile Pay,EMP-069
TXN-002292,2024-02-09,132,,1068,4,1119.97,0,Cash,EMP-029
TXN-002293,2024-08-21,114,5141,1130,4,1052.25,0,Mobile Pay,EMP-049
TXN-002294,2024-02-12,155,5493,1139,3,154.23,20,Cash,EMP-054
TXN-002295,2024-08-27,126,5119,1034,5,389.54,0,Cash,EMP-039
TXN-002296,2024-12-21,139,5382,1023,5,489.86,0,Credit Card,EMP-020
TXN-002297,2024-08-19,108,5431,1122,1,237.95,10,Cash,EMP-006
TXN-002298,2024-12-23,102,5197,1117,3,22.77,5,Cash,EMP-053
TXN-002299,2024-08-07,146,,1009,2,257.92,25,Cash,EMP-055
TXN-002300,2024-10-30,131,,1131,4,523.77,5,Credit Card,EMP-052
TXN-002301,2024-08-29,109,5280,1180,2,893.08,0,Mobile Pay,EMP-053
TXN-002302,2024-08-31,140,5041,1234,1,635.38,25,Gift Card,EMP-065
TXN-002303,2024-08-08,139,5346,1085,1,523.06,20,Mobile Pay,EMP-027
TXN-002304,2024-10-20,145,5086,1107,5,60.58,25,Mobile Pay,EMP-004
TXN-002305,2024-06-10,155,5011,1205,3,484.5,0,Debit Card,EMP-016
TXN-002306,2024-12-21,128,5287,1117,1,12.55,20,Mobile Pay,EMP-004
TXN-002307,2024-07-27,105,5390,1101,4,761.01,0,Gift Card,EMP-002
TXN-002308,2024-08-30,150,5090,1050,5,1117.18,0,Gift Card,EMP-069
TXN-002309,2024-03-22,121,5359,1126,2,665.19,5,Mobile Pay,EMP-012
TXN-002310,2024-08-22,128,,1189,3,949.44,10,Debit Card,EMP-052
TXN-002311,2024-10-27,138,5356,1075,5,12.7,5,Credit Card,EMP-031
TXN-002312,2024-06-16,102,5354,1078,1,348.09,10,Cash,EMP-073
TXN-002313,2024-11-08,125,,1251,5,704.37,0,Credit Card,EMP-079
TXN-002314,2024-06-23,117,5188,1210,5,308.65,0,Cash,EMP-030
TXN-002315,2024-10-14,151,5337,1234,2,603.64,0,Debit Card,EMP-010
TXN-002316,2024-08-26,101,5257,1186,4,485.75,20,Cash,EMP-029
TXN-002317,2024-12-13,149,5296,1030,1,625.43,0,Mobile Pay,EMP-033
TXN-002318,2024-10-24,155,,1236,5,180.49,0,Cash,EMP-001
TXN-002319,2024-04-12,131,,1241,1,260.75,0,Mobile Pay,EMP-039
TXN-002320,2024-01-22,141,5262,1115,5,903.37,0,Gift Card,EMP-009
TXN-002321,2024-08-20,127,5307,1041,5,494.84,0,Cash,EMP-039
TXN-002322,2024-09-26,155,,1084,1,1104.89,25,Debit Card,EMP-067
TXN-002323,2024-09-16,112,5289,1169,4,294.04,10,Credit Card,EMP-010
TXN-002324,2024-08-02,108,5350,1139,5,72.69,20,Credit Card,EMP-022
TXN-002325,2024-08-29,103,,1104,5,459.23,0,Credit Card,EMP-031
TXN-002326,2024-11-15,112,5411,1031,4,239.28,5,Cash,EMP-036
TXN-002327,2024-05-17,142,5322,1056,2,184.87,10,Cash,EMP-067
TXN-002328,2024-12-14,112,5041,1211,1,679.56,10,Debit Card,EMP-039
TXN-002329,2024-03-24,102,5305,1169,5,364.22,0,Debit Card,EMP-029
TXN-002330,2024-08-22,118,5465,1094,5,339.68,25,Mobile Pay,EMP-008
TXN-002331,2024-05-07,109,5000,1157,3,216.64,5,Mobile Pay,EMP-041
TXN-002332,2024-03-09,123,5021,1217,3,285.79,5,Mobile Pay,EMP-033
TXN-002333,2024-09-13,151,5225,1193,3,169.42,10,Credit Card,EMP-032
TXN-002334,2024-07-23,133,5460,1212,5,347.12,0,Credit Card,EMP-046
TXN-002335,2024-10-18,118,5189,1116,4,483.97,20,Debit Card,EMP-026
TXN-002336,2024-03-06,130,5413,1060,5,118.94,20,Cash,EMP-075
TXN-002337,2024-02-07,132,5418,1034,2,300.82,0,Credit Card,EMP-033
TXN-002338,2024-04-05,127,5492,1155,5,246.77,0,Credit Card,EMP-050
TXN-002339,2024-08-01,137,5476,1102,5,363.83,20,Debit Card,EMP-025
TXN-002340,2024-06-25,139,5455,1097,2,1065.65,5,Debit Card,EMP-042
TXN-002341,2024-10-10,133,5284,1189,4,687.05,25,Mobile Pay,EMP-079
TXN-002342,2024-04-05,108,5154,1096,2,548.78,10,Gift Card,EMP-023
TXN-002343,2024-01-26,139,5458,1134,2,926.78,0,Cash,EMP-026
TXN-002344,2024-11-04,106,5306,1136,2,1246.0,0,Mobile Pay,EMP-002
TXN-002345,2024-01-16,142,5025,1002,4,355.21,20,Debit Card,EMP-079
TXN-002346,2024-02-04,115,5338,1245,1,1247.67,10,Gift Card,EMP-010
TXN-002347,2024-04-21,137,5415,1077,4,56.61,15,Debit Card,EMP-070
TXN-002348,2024-08-28,142,5222,1034,3,202.52,20,Cash,EMP-021
TXN-002349,2024-12-07,122,5005,1241,5,318.85,0,Credit Card,EMP-067
TXN-002350,2024-04-03,132,5291,1060,4,109.05,20,Gift Card,EMP-014
TXN-002351,2024-11-14,109,5205,1242,5,24.36,0,Cash,EMP-052
TXN-002352,2024-09-30,143,,1034,3,447.39,5,Credit Card,EMP-058
TXN-002353,2024-11-11,137,5220,1105,3,64.21,25,Debit Card,EMP-038
TXN-002354,2024-01-04,117,5251,1080,1,393.4,0,Cash,EMP-029
TXN-002355,2024-02-07,155,5161,1169,4,203.13,0,Credit Card,EMP-007
TXN-002356,2024-09-11,132,5037,1126,3,983.02,0,Debit Card,EMP-054
TXN-002357,2024-02-14,103,5494,1194,2,951.72,15,Gift Card,EMP-075
TXN-002358,2024-11-01,113,5247,1185,2,436.94,25,Credit Card,EMP-025
TXN-002359,2024-06-01,118,5158,1188,4,71.91,10,Gift Card,EMP-078
TXN-002360,2024-01-01,148,5227,1200,5,680.19,20,Debit Card,EMP-029
TXN-002361,2024-06-10,145,5002,1253,4,384.2,20,Cash,EMP-010
TXN-002362,2024-11-07,145,5470,1019,5,760.58,15,Credit Card,EMP-062
TXN-002363,2024-12-21,138,5275,1062,3,1287.98,0,Cash,EMP-046
TXN-002364,2024-07-15,153,,1050,1,1136.68,15,Gift Card,EMP-001
TXN-002365,2024-06-25,148,,1089,1,162.19,15,Mobile Pay,EMP-034
TXN-002366,2024-05-18,116,5187,1184,5,1040.57,0,Mobile Pay,EMP-007
TXN-002367,2024-11-27,119,,1126,1,1258.17,5,Credit Card,EMP-040
TXN-002368,2024-06-12,149,5009,1229,2,432.17,0,Debit Card,EMP-011
TXN-002369,2024-10-03,150,5201,1007,2,250.87,0,Debit Card,EMP-066
TXN-002370,2024-07-09,118,5350,1235,1,124.63,25,Gift Card,EMP-070
TXN-002371,2024-01-07,122,5357,1039,1,856.21,20,Cash,EMP-056
TXN-002372,2024-12-29,122,5121,1154,4,686.51,0,Debit Card,EMP-008
TXN-002373,2024-04-07,102,5435,1155,5,342.29,0,Mobile Pay,EMP-063
TXN-002374,2024-01-22,103,5247,1130,5,899.0,0,Credit Card,EMP-016
TXN-002375,2024-11-02,153,5370,1180,3,785.08,5,Credit Card,EMP-012
TXN-002376,2024-04-12,125,,1175,4,990.3,0,Credit Card,EMP-043
TXN-002377,2024-10-02,111,5175,1071,4,989.05,5,Debit Card,EMP-016
TXN-002378,2024-02-27,130,,1153,2,326.39,0,Credit Card,EMP-041
TXN-002379,2024-04-25,131,5243,1154,3,1235.47,15,Cash,EMP-038
TXN-002380,2024-09-02,135,5442,1186,2,550.0,5,Credit Card,EMP-057
TXN-002381,2024-02-02,140,,1075,5,16.29,15,Debit Card,EMP-074
TXN-002382,2024-05-19,127,5198,1108,2,569.03,20,Debit Card,EMP-032
TXN-002383,2024-06-16,124,5001,1180,2,873.17,0,Debit Card,EMP-050
TXN-002384,2024-02-07,124,,1190,4,369.58,25,Credit Card,EMP-028
TXN-002385,2024-07-17,104,5416,1133,4,871.08,5,Credit Card,EMP-051
TXN-002386,2024-07-21,103,,1062,2,870.93,0,Mobile Pay,EMP-035
TXN-002387,2024-01-05,114,,1160,5,703.45,0,Gift Card,EMP-016
TXN-002388,2024-03-25,110,5014,1016,3,970.44,0,Credit Card,EMP-078
TXN-002389,2024-05-14,130,5482,1087,3,595.73,25,Gift Card,EMP-047
TXN-002390,2024-04-28,126,5095,1220,1,584.95,0,Gift Card,EMP-069
TXN-002391,2024-08-08,153,5178,1012,4,117.98,10,Cash,EMP-033
TXN-002392,2024-05-19,121,5022,1252,3,1126.39,10,Cash,EMP-043
TXN-002393,2024-04-25,136,5322,1132,1,347.81,20,Cash,EMP-045
TXN-002394,2024-09-28,149,5144,1055,3,721.03,20,Mobile Pay,EMP-021
TXN-002395,2024-03-26,132,5063,1153,5,360.43,25,Credit Card,EMP-041
TXN-002396,2024-12-24,127,5415,1105,1,62.47,20,Debit Card,EMP-040
TXN-002397,2024-10-04,129,,1109,2,159.22,20,Mobile Pay,EMP-003
TXN-002398,2024-03-08,133,5187,1051,3,110.56,0,Credit Card,EMP-048
TXN-002399,2024-04-11,147,5347,1175,1,436.38,20,Mobile Pay,EMP-013
TXN-002400,2024-06-10,104,5292,1109,3,164.58,0,Debit Card,EMP-033
TXN-002401,2024-06-03,129,5157,1020,5,43.64,10,Credit Card,EMP-049
TXN-002402,2024-05-15,152,5348,1188,3,119.38,25,Gift Card,EMP-007
TXN-002403,2024-06-12,106,5376,1186,5,454.1,20,Mobile Pay,EMP-039
TXN-002404,2024-07-26,108,5453,1149,5,686.99,5,Debit Card,EMP-042
TXN-002405,2024-12-31,130,5286,1156,4,326.31,0,Cash,EMP-060
TXN-002406,2024-01-26,145,5381,1198,4,505.94,25,Credit Card,EMP-070
TXN-002407,2024-05-15,137,5051,1063,2,1006.36,0,Credit Card,EMP-078
TXN-002408,2024-07-03,153,5435,1111,2,611.34,25,Debit Card,EMP-018
TXN-002409,2024-04-17,103,5132,1145,2,385.16,0,Cash,EMP-031
TXN-002410,2024-03-24,130,5493,1209,4,435.2,0,Cash,EMP-022
TXN-002411,2024-08-12,111,5363,1122,2,237.04,15,Debit Card,EMP-006
TXN-002412,2024-03-10,107,,1062,3,1070.37,0,Credit Card,EMP-055
TXN-002413,2024-11-11,118,5264,1049,3,713.32,0,Debit Card,EMP-039
TXN-002414,2024-09-10,139,5076,1169,1,173.97,25,Cash,EMP-042
TXN-002415,2024-02-13,125,5064,1085,1,892.4,25,Cash,EMP-056
TXN-002416,2024-10-18,136,,1177,2,468.99,0,Credit Card,EMP-001
TXN-002417,2024-07-20,110,5344,1202,2,785.98,20,Debit Card,EMP-017
TXN-002418,2024-09-09,105,5480,1116,4,329.71,0,Mobile Pay,EMP-052
TXN-002419,2024-06-01,101,5226,1187,2,531.71,15,Credit Card,EMP-031
TXN-002420,2024-07-12,140,5086,1205,5,204.55,10,Debit Card,EMP-037
TXN-002421,2024-02-13,146,5405,1187,3,692.39,0,Debit Card,EMP-064
TXN-002422,2024-05-18,151,5242,1005,3,124.12,0,Mobile Pay,EMP-059
TXN-002423,2024-08-03,128,5431,1036,2,141.46,0,Credit Card,EMP-032
TXN-002424,2024-12-27,141,5182,1104,4,372.03,10,Mobile Pay,EMP-010
TXN-002425,2024-05-24,142,5248,1147,5,887.99,5,Credit Card,EMP-067
TXN-002426,2024-04-21,132,5347,1252,5,1088.96,10,Gift Card,EMP-010
TXN-002427,2024-05-11,138,5017,1154,5,1242.47,15,Cash,EMP-002
TXN-002428,2024-05-24,153,5073,1153,4,337.74,20,Cash,EMP-028
TXN-002429,2024-03-06,125,5131,1034,1,408.6,0,Credit Card,EMP-021
TXN-002430,2024-10-07,142,5412,1150,1,1088.69,0,Cash,EMP-079
TXN-002431,2024-05-27,101,5008,1144,1,1295.47,0,Mobile Pay,EMP-056
TXN-002432,2024-12-23,113,5465,1253,5,831.96,10,Mobile Pay,EMP-039
TXN-002433,2024-03-29,126,5174,1212,4,394.76,25,Credit Card,EMP-066
TXN-002434,2024-09-13,129,5104,1135,5,9.83,25,Credit Card,EMP-043
TXN-002435,2024-12-02,134,5198,1140,1,67.36,20,Credit Card,EMP-026
TXN-002436,2024-12-23,120,5205,1186,4,371.57,10,Mobile Pay,EMP-004
TXN-002437,2024-12-13,118,5319,1084,5,920.38,20,Debit Card,EMP-070
TXN-002438,2024-05-03,129,5470,1249,2,423.83,5,Mobile Pay,EMP-016
TXN-002439,2024-01-26,127,5072,1215,1,97.74,20,Mobile Pay,EMP-017
TXN-002440,2024-01-04,147,5163,1026,4,623.82,20,Cash,EMP-043
TXN-002441,2024-09-12,121,5165,1171,3,1035.77,25,Cash,EMP-013
TXN-002442,2024-03-29,104,5003,1066,4,177.51,25,Cash,EMP-067
TXN-002443,2024-07-31,144,,1207,1,466.15,15,Credit Card,EMP-054
TXN-002444,2024-07-14,112,,1091,3,372.34,10,Cash,EMP-009
TXN-002445,2024-09-19,110,5002,1151,2,850.42,5,Gift Card,EMP-053
TXN-002446,2024-09-30,121,5428,1110,4,383.44,0,Credit Card,EMP-058
TXN-002447,2024-01-11,140,5451,1246,3,513.0,10,Debit Card,EMP-028
TXN-002448,2024-09-19,145,5408,1165,3,113.81,0,Gift Card,EMP-079
TXN-002449,2024-09-30,118,5446,1058,1,598.47,5,Cash,EMP-075
TXN-002450,2024-01-07,139,5421,1150,4,1141.33,25,Gift Card,EMP-063
TXN-002451,2024-03-10,118,5284,1216,1,329.05,5,Cash,EMP-050
TXN-002452,2024-11-08,103,5468,1070,4,701.71,5,Cash,EMP-049
TXN-002453,2024-12-19,137,5007,1126,3,816.69,25,Debit Card,EMP-074
TXN-002454,2024-05-08,141,5424,1174,5,197.91,0,Debit Card,EMP-056
TXN-002455,2024-01-01,142,5075,1044,1,747.85,5,Credit Card,EMP-046
TXN-002456,2024-09-28,134,,1154,3,1290.47,0,Mobile Pay,EMP-025
TXN-002457,2024-06-08,148,,1040,4,144.63,25,Mobile Pay,EMP-037
TXN-002458,2024-09-29,108,5489,1112,3,327.81,0,Gift Card,EMP-055
TXN-002459,2024-05-16,101,5103,1233,5,656.27,0,Gift Card,EMP-041
TXN-002460,2024-11-24,118,5412,1134,1,884.45,20,Debit Card,EMP-032
TXN-002461,2024-11-27,102,5219,1197,3,323.64,20,Gift Card,EMP-036
TXN-002462,2024-03-25,134,5475,1118,2,974.22,0,Mobile Pay,EMP-025
TXN-002463,2024-12-24,114,5302,1001,1,113.67,15,Credit Card,EMP-068
TXN-002464,2024-02-16,150,,1120,2,296.19,20,Cash,EMP-044
TXN-002465,2024-10-15,102,5428,1080,4,464.98,0,Debit Card,EMP-018
TXN-002466,2024-08-23,129,5060,1186,5,326.84,0,Debit Card,EMP-022
TXN-002467,2024-04-26,146,5018,1121,4,1066.59,15,Cash,EMP-070
TXN-002468,2024-11-17,118,5282,1164,4,586.66,25,Gift Card,EMP-042
TXN-002469,2024-12-26,132,5215,1067,3,284.59,15,Debit Card,EMP-076
TXN-002470,2024-09-25,135,5278,1020,5,82.48,0,Mobile Pay,EMP-027
TXN-002471,2024-08-24,132,5164,1132,5,336.67,0,Gift Card,EMP-075
TXN-002472,2024-06-03,141,5364,1095,4,917.04,0,Mobile Pay,EMP-071
TXN-002473,2024-04-17,114,5210,1130,5,603.16,0,Debit Card,EMP-003
TXN-002474,2024-12-16,126,5303,1123,1,677.35,0,Credit Card,EMP-078
TXN-002475,2024-01-15,152,5280,1162,5,1282.65,0,Debit Card,EMP-073
TXN-002476,2024-11-27,142,5433,1203,1,154.21,0,Credit Card,EMP-063
TXN-002477,2024-01-04,139,5435,1235,1,89.53,0,Credit Card,EMP-059
TXN-002478,2024-10-27,136,5301,1034,2,256.43,20,Gift Card,EMP-078
TXN-002479,2024-04-28,155,5339,1058,4,808.4,10,Gift Card,EMP-059
TXN-002480,2024-01-24,132,,1063,3,912.69,25,Gift Card,EMP-079
TXN-002481,2024-07-30,113,5115,1221,3,1009.75,15,Mobile Pay,EMP-002
TXN-002482,2024-09-06,111,,1114,2,221.78,0,Cash,EMP-043
TXN-002483,2024-06-23,129,5162,1162,1,600.03,15,Debit Card,EMP-012
TXN-002484,2024-09-25,115,5378,1123,5,816.77,10,Cash,EMP-034
TXN-002485,2024-01-23,107,5107,1080,1,444.9,10,Credit Card,EMP-040
TXN-002486,2024-09-04,149,5052,1244,2,422.43,5,Cash,EMP-007
TXN-002487,2024-04-11,141,5166,1103,4,72.07,0,Credit Card,EMP-075
TXN-002488,2024-11-23,135,5228,1113,1,295.09,0,Debit Card,EMP-039
TXN-002489,2024-11-17,127,5134,1069,4,659.59,10,Credit Card,EMP-030
TXN-002490,2024-08-04,102,5416,1186,1,613.67,20,Debit Card,EMP-018
TXN-002491,2024-11-09,143,5259,1082,2,106.67,0,Cash,EMP-075
TXN-002492,2024-09-12,146,5307,1094,2,415.52,25,Debit Card,EMP-014
TXN-002493,2024-09-17,146,5106,1101,1,1420.16,0,Gift Card,EMP-012
TXN-002494,2024-06-18,142,5155,1144,2,838.26,5,Debit Card,EMP-023
TXN-002495,2024-06-02,105,5190,1024,5,160.47,15,Cash,EMP-069
TXN-002496,2024-05-06,130,5484,1150,2,873.4,10,Cash,EMP-050
TXN-002497,2024-08-29,123,5062,1182,5,458.07,15,Gift Card,EMP-037
TXN-002498,2024-11-28,140,5379,1022,1,1240.48,20,Credit Card,EMP-057
TXN-002499,2024-01-02,105,5084,1087,5,491.03,0,Mobile Pay,EMP-073
TXN-002500,2024-10-09,107,5456,1019,2,686.83,10,Cash,EMP-062
TXN-002501,2024-07-16,153,5130,1179,5,935.87,5,Mobile Pay,EMP-058
TXN-002502,2024-05-27,152,,1007,2,261.1,20,Cash,EMP-031
TXN-002503,2024-04-13,155,5217,1198,3,950.22,0,Gift Card,EMP-075
TXN-002504,2024-07-15,113,,1182,4,738.78,20,Mobile Pay,EMP-059
TXN-002505,2024-03-04,128,5211,1154,1,1110.69,0,Debit Card,EMP-041
TXN-002506,2024-07-20,103,5486,1235,2,76.01,0,Debit Card,EMP-029
TXN-002507,2024-05-17,114,,1158,4,378.37,20,Gift Card,EMP-029
TXN-002508,2024-08-03,131,5048,1125,4,282.57,0,Cash,EMP-020
TXN-002509,2024-11-21,119,5140,1078,1,242.41,0,Debit Card,EMP-032
TXN-002510,2024-06-28,124,5464,1017,4,135.2,10,Debit Card,EMP-049
TXN-002511,2024-01-27,109,5384,1029,4,756.69,5,Credit Card,EMP-073
TXN-002512,2024-10-26,125,5329,1201,5,76.17,15,Cash,EMP-075
TXN-002513,2024-03-21,155,5192,1164,3,447.03,0,Cash,EMP-078
TXN-002514,2024-01-24,153,5405,1007,5,164.38,15,Credit Card,EMP-023
TXN-002515,2024-06-20,154,5106,1088,3,131.23,10,Cash,EMP-071
TXN-002516,2024-07-23,115,5274,1124,5,387.76,0,Cash,EMP-061
TXN-002517,2024-05-03,118,5184,1245,4,769.68,0,Cash,EMP-062
TXN-002518,2024-05-29,106,,1149,1,1166.03,10,Gift Card,EMP-059
TXN-002519,2024-09-26,105,5109,1133,2,924.32,0,Cash,EMP-002
TXN-002520,2024-10-25,128,5333,1083,4,367.89,0,Gift Card,EMP-025
TXN-002521,2024-01-27,104,5026,1179,1,718.74,25,Debit Card,EMP-011
TXN-002522,2024-06-08,105,5480,1053,3,859.17,5,Mobile Pay,EMP-062
TXN-002523,2024-09-30,152,,1106,1,642.81,25,Gift Card,EMP-010
TXN-002524,2024-10-07,141,5207,1117,5,13.22,15,Mobile Pay,EMP-039
TXN-002525,2024-03-06,142,5208,1085,5,844.07,0,Debit Card,EMP-055
TXN-002526,2024-10-23,105,5369,1169,3,204.01,10,Debit Card,EMP-026
TXN-002527,2024-01-07,112,5027,1104,5,303.63,20,Cash,EMP-043
TXN-002528,2024-12-22,111,5070,1005,3,124.11,0,Credit Card,EMP-038
TXN-002529,2024-03-19,121,5052,1007,1,199.26,10,Cash,EMP-076
TXN-002530,2024-10-16,128,5205,1037,2,461.37,5,Gift Card,EMP-019
TXN-002531,2024-03-06,121,5016,1035,2,549.33,0,Debit Card,EMP-023
TXN-002532,2024-01-25,143,5048,1096,5,362.07,0,Credit Card,EMP-015
TXN-002533,2024-04-16,107,5294,1066,2,187.49,5,Debit Card,EMP-047
TXN-002534,2024-04-02,114,5407,1133,2,852.76,5,Gift Card,EMP-033
TXN-002535,2024-06-20,109,5170,1214,2,470.54,10,Debit Card,EMP-065
TXN-002536,2024-07-23,128,5226,1077,1,103.8,0,Cash,EMP-075
TXN-002537,2024-09-19,104,5381,1111,5,579.88,15,Debit Card,EMP-056
TXN-002538,2024-08-20,153,5443,1163,2,1056.56,10,Gift Card,EMP-071
TXN-002539,2024-11-22,115,5425,1161,3,631.15,20,Credit Card,EMP-043
TXN-002540,2024-12-18,124,5206,1046,3,387.72,0,Cash,EMP-063
TXN-002541,2024-07-18,141,5446,1246,5,463.8,0,Gift Card,EMP-054
TXN-002542,2024-08-01,115,5189,1077,2,55.67,20,Gift Card,EMP-048
TXN-002543,2024-03-22,118,5485,1074,4,330.65,20,Cash,EMP-030
TXN-002544,2024-06-22,127,5358,1054,2,1009.48,15,Debit Card,EMP-020
TXN-002545,2024-05-28,132,5198,1052,5,638.12,0,Cash,EMP-014
TXN-002546,2024-06-22,142,5442,1122,4,111.93,5,Gift Card,EMP-029
TXN-002547,2024-06-14,136,5210,1070,3,516.99,20,Debit Card,EMP-074
TXN-002548,2024-01-14,110,5275,1106,3,1114.05,25,Gift Card,EMP-031
TXN-002549,2024-11-11,143,5403,1156,1,398.55,20,Credit Card,EMP-046
TXN-002550,2024-04-24,126,,1173,5,1378.22,5,Mobile Pay,EMP-012
TXN-002551,2024-01-15,109,5242,1063,4,456.03,0,Mobile Pay,EMP-022
TXN-002552,2024-01-03,153,5216,1242,4,20.01,0,Gift Card,EMP-018
TXN-002553,2024-07-16,108,5067,1188,3,79.62,20,Debit Card,EMP-076
TXN-002554,2024-06-01,142,5165,1201,3,77.39,0,Gift Card,EMP-022
TXN-002555,2024-07-17,114,5207,1216,2,479.6,0,Mobile Pay,EMP-018
TXN-002556,2024-10-26,101,5153,1221,2,1255.07,20,Gift Card,EMP-034
TXN-002557,2024-09-15,112,5056,1217,4,265.84,20,Cash,EMP-073
TXN-002558,2024-08-23,102,5344,1023,4,531.56,5,Debit Card,EMP-043
TXN-002559,2024-04-22,125,,1154,1,611.27,0,Cash,EMP-074
TXN-002560,2024-01-15,139,5290,1030,3,661.09,0,Credit Card,EMP-025
TXN-002561,2024-04-25,143,5243,1060,4,102.02,25,Debit Card,EMP-036
TXN-002562,2024-09-30,137,,1204,5,463.16,10,Credit Card,EMP-008
TXN-002563,2024-02-06,105,5019,1222,3,850.22,0,Credit Card,EMP-052
TXN-002564,2024-01-06,143,5302,1250,1,150.52,0,Credit Card,EMP-040
